Document Type,ASM Name,Company Code,Company Name,Market Name,Sector Name,Sub-sector Name,Sub-sector Detail Code,Sub-sector Detail Name,State Name,District Name,Census Sub-District Code,Census Sub-District Name,Town Type,Town Name,Previous DB Code,Core YN,Convertion Date,Sales Executive Code,Sales Executive Name,DSR Beat Day,Unique Code,Customer Code,Customer Name,Special Code,Customer GSTN NO,Ship To Name,Ship To GSTN NO,Master Brand Name,Product Brand Name,Product Code,Promo / Non Promo,Product Name,HSN Number,Price Circular Number,Invoice No,Invoice Date,Reference Invoice No,Reference Invoice Date,Castrol Week No,Scheme Code,Pack Size,Product Volume,Scheme Discount Name,Scheme Discount Value,Coupon Discount Name,Coupon Value,Mode Of Payement,MOP Percent,MOP Discount,Total Value incl VAT/GST,Total Value Without GST,Total VAT,CGST Percentage,CGST Value,SGST Percentage,SGST Value,UGST Percentage,UTGST Value,IGST Percentage,IGST Value,Coupon Discount WOVAT,TCS
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Essential,3434971,NON_PROMO,"CRB ESSENTIAL 15W-40 CH-4,7.5L",271019,2025101,INV/25-26/11899,2/7/2026,,,5,,7.5,7.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,1690.35,1432.5,257.85,9,128.93,9,128.93,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Plus,3441455,NON_PROMO,"CRB PLUS 20W-40, 7.5L MK",271019,2026101,INV/25-26/12387,2/21/2026,,,7,,7.5,15,RETQ12601,38.14,,0,Cash,0,0,4180.65,3542.92,637.73,9,318.86,9,318.86,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Essential,3435610,NON_PROMO,"CRB ESSENTIAL15W40 CF4,7.5L MK",271019,2026101,INV/25-26/11899,2/7/2026,,,5,,7.5,7.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,1637.18,1387.44,249.74,9,124.87,9,124.87,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Plus,3441456,NON_PROMO,"CRB PLUS 20W-40, 8.5L MK",271019,2026101,INV/25-26/12387,2/21/2026,,,7,,8.5,8.5,RETQ12601,21.61,,0,Cash,0,0,2369.04,2007.66,361.38,9,180.69,9,180.69,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Essential,3442928,NON_PROMO,"CRB ESS15W40 CI-4 PLUS,7.5L MK",271019,2026101,INV/25-26/11899,2/7/2026,,,5,,7.5,7.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,1744.2,1478.14,266.06,9,133.03,9,133.03,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Essential,3435355,NON_PROMO,"CRB ESSEN20W-40 CF-4, 7.5L MK",271019,2025403,INV/25-26/11899,2/7/2026,,,5,,7.5,7.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,1528.28,1295.15,233.13,9,116.56,9,116.56,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9274475727,CS02223,SHREE RAM AUTO CENTER - LKS,,,,,Castrol,CRB Essential,3435355,NON_PROMO,"CRB ESSEN20W-40 CF-4, 7.5L MK",271019,2025403,INV/25-26/11048,1/17/2026,,,2,,7.5,15,WORKSHOP DISCOUNT,0,,0,Cash,0,0,3056.55,2590.3,466.25,9,233.13,9,233.13,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9222312152,CS02225,ROYAL AUTO REPARING CENTER -BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/10916,1/10/2026,,,1,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9987369238,CS02227,M/S BADRI MISTRI - BKN,,,,,Castrol,CRB Essential,3435358,NON_PROMO,CRB ESSEN 20W40 CF-4 20X1L HMK,271019,2025403,INV/25-26/11367,1/24/2026,,,3,,1,1,WORKSHOP DISCOUNT,0,,0,Cash,0,0,219.25,185.81,33.45,9,16.72,9,16.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9987369238,CS02227,M/S BADRI MISTRI - BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/12409,2/21/2026,,,7,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9987369238,CS02227,M/S BADRI MISTRI - BKN,,,,,Castrol,CRB Plus,3441461,NON_PROMO,"CRB PLUS 20W-40, 20X.5L MK",271019,2025302,INV/25-26/11367,1/24/2026,,,3,,0.5,0.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,183.33,155.36,27.97,9,13.98,9,13.98,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9176068269,CS02228,BHANWAR AUTO MOBILE- BKN,,,,,Castrol,CRB Essential,3435355,NON_PROMO,"CRB ESSEN20W-40 CF-4, 7.5L MK",271019,2025302,INV/25-26/11368,1/24/2026,,,3,,7.5,7.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,1505.8,1276.1,229.7,9,114.85,9,114.85,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9176068269,CS02228,BHANWAR AUTO MOBILE- BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/12410,2/21/2026,,,7,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9176068269,CS02228,BHANWAR AUTO MOBILE- BKN,,,,,Castrol,CRB Essential,3435358,NON_PROMO,CRB ESSEN 20W40 CF-4 20X1L HMK,271019,2025202,INV/25-26/11368,1/24/2026,,,3,,1,1,WORKSHOP DISCOUNT,0,,0,Cash,0,0,216.25,183.26,32.99,9,16.49,9,16.49,0,0,0,0,0,0
Free Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9810208593,CS02230,KARNI AUTO REPARING CENTER - BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/11424,1/24/2026,,,3,FOC|FSCHM538|1073,0.9,9.9,,0,,0,Cash,0,0,5.95,5.06,1,9,0.45,9,0.45,0,0,0,0,0,0
Free Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9810208593,CS02230,KARNI AUTO REPARING CENTER - BKN,,,,,Castrol,Power 1,3440786,PROMO,"POWER1 4T 10W-30, 10X.9L MK",271019,2025402,INV/25-26/11273,1/24/2026,,,3,FOC|FSCHM538|1073,0.9,0.9,,0,,0,Cash,0,0,0.53,0.45,0.08,9,0.04,9,0.04,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9810208593,CS02230,KARNI AUTO REPARING CENTER - BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2025402,INV/25-26/13171,3/14/2026,,,10,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9810208593,CS02230,KARNI AUTO REPARING CENTER - BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/12866,2/28/2026,,,8,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Free Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9810208593,CS02230,KARNI AUTO REPARING CENTER - BKN,,,,,Castrol,Power 1,3440787,PROMO,"POWER1 4T 10W-40, 10X1L MK",271019,2025402,INV/25-26/11272,1/24/2026,,,3,FOC|FSCHM538|1073,1,2,,0,,0,Cash,0,0,1.18,1,0.18,9,0.09,9,0.09,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9888420053,CS02231,ROYAL AUTO REPARING -BKN,,,,,Castrol,CRB Essential,3435358,NON_PROMO,CRB ESSEN 20W40 CF-4 20X1L HMK,271019,2025403,INV/25-26/11369,1/24/2026,,,3,,1,1,WORKSHOP DISCOUNT,0,,0,Cash,0,0,219.25,185.81,33.45,9,16.72,9,16.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9888420053,CS02231,ROYAL AUTO REPARING -BKN,,,,,Castrol,CRB Plus,3441461,NON_PROMO,"CRB PLUS 20W-40, 20X.5L MK",271019,2025302,INV/25-26/11369,1/24/2026,,,3,,0.5,0.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,183.33,155.36,27.97,9,13.98,9,13.98,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Friday,9888420053,CS02231,ROYAL AUTO REPARING -BKN,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/12411,2/21/2026,,,7,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Credit Note,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,CRB Essential,3435358,NON_PROMO,CRB ESSEN 20W40 CF-4 20X1L HMK,271019,2025202,CN 25-26 /01866,1/24/2026,INV/25-26/11371,1/24/2026,3,,1,-1,WORKSHOP DISCOUNT,0,,0,Cash,0,0,-216.25,-183.26,-32.99,9,16.49,9,16.49,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,CRB Essential,3435358,NON_PROMO,CRB ESSEN 20W40 CF-4 20X1L HMK,271019,2025403,INV/25-26/11370,1/24/2026,,,3,,1,1,WORKSHOP DISCOUNT,0,,0,Cash,0,0,219.25,185.81,33.45,9,16.72,9,16.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,CRB Plus,3441461,NON_PROMO,"CRB PLUS 20W-40, 20X.5L MK",271019,2025302,INV/25-26/11371,1/24/2026,,,3,,0.5,0.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,183.33,155.36,27.97,9,13.98,9,13.98,0,0,0,0,0,0
Credit Note,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,CRB Plus,3441461,NON_PROMO,"CRB PLUS 20W-40, 20X.5L MK",271019,2025302,CN 25-26 /01866,1/24/2026,INV/25-26/11371,1/24/2026,3,,0.5,-0.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,-183.33,-155.36,-27.97,9,13.98,9,13.98,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,CRB Essential,3435355,NON_PROMO,"CRB ESSEN20W-40 CF-4, 7.5L MK",271019,2025302,INV/25-26/11371,1/24/2026,,,3,,7.5,7.5,WORKSHOP DISCOUNT,0,,0,Cash,0,0,1505.8,1276.1,229.7,9,114.85,9,114.85,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2026101,INV/25-26/12412,2/21/2026,,,7,,0.9,9,MCOQ12601,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00479,Chhatargarh,Urban,Chhatargarh,,Y,29/08/2016,00004,Mr. GAJANAND BHATI,Tuesday,9162636385,CS02233,SHIV GOURAKH MOTORCYCLE WORKSHOP - CHHATRGARH,,,,,Castrol,CRB Essential,3435358,NON_PROMO,CRB ESSEN 20W40 CF-4 20X1L HMK,271019,2025202,INV/25-26/11371,1/24/2026,,,3,,1,1,WORKSHOP DISCOUNT,0,,0,Cash,0,0,216.25,183.26,32.99,9,16.49,9,16.49,0,0,0,0,0,0
