Document Type,ASM Name,Company Code,Company Name,Market Name,Sector Name,Sub-sector Name,Sub-sector Detail Code,Sub-sector Detail Name,State Name,District Name,Census Sub-District Code,Census Sub-District Name,Town Type,Town Name,Previous DB Code,Core YN,Convertion Date,Sales Executive Code,Sales Executive Name,DSR Beat Day,Unique Code,Customer Code,Customer Name,Special Code,Customer GSTN NO,Ship To Name,Ship To GSTN NO,Master Brand Name,Product Brand Name,Product Code,Promo / Non Promo,Product Name,HSN Number,Price Circular Number,Invoice No,Invoice Date,Reference Invoice No,Reference Invoice Date,Castrol Week No,Scheme Code,Pack Size,Product Volume,Scheme Discount Name,Scheme Discount Value,Coupon Discount Name,Coupon Value,Mode Of Payement,MOP Percent,MOP Discount,Total Value incl VAT/GST,Total Value Without GST,Total VAT,CGST Percentage,CGST Value,SGST Percentage,SGST Value,UGST Percentage,UTGST Value,IGST Percentage,IGST Value,Coupon Discount WOVAT,TCS
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Saturday,9155180737,CS01489,"SHIV SHANKAR AUTOMOBILES, SERUNA",,,,,Castrol,CRB Plus,3434941,PROMO,"CRB PLUS 20W-40, 7.5L MK",271019,2024403,INV/24-25/07517,10/30/2024,,,44,,7.5,7.5,RETQ42401,19.07,,0,Cash,0,0,2029.81,1720.18,309.63,9,154.82,9,154.82,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9676400175,CS01509,"JAI SHREE KARNI MOTORS, LKS",,,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2024303,INV/24-25/06814,10/05/2024,,,40,,3,3,RETQ42401,7.63,,0,Cash,0,0,940.77,797.26,143.51,9,71.75,9,71.75,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,CHURU,00483,Sardarshahar,Urban,Sardarshahar,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Friday,9299483037,CS01511,"KHAN AUTO SPAIR PARTS, S.S.",,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2024401,INV/24-25/08089,11/16/2024,,,46,,0.9,9,MCOQ42402,53.39,,0,Cash,0,0,3503.34,2968.93,534.41,9,267.2,9,267.2,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9836713605,CS01512,"MUKESH AUTOMOBILES, SDGH",,08CBYPS9403E1Z0,,,Castrol,RX Super,3435012,NON_PROMO,"RX SUPER 15W-40,4 X 3 LT",271019,2024403,INV/24-25/08317,11/21/2024,,,47,,3,9,,0,,0,Cash,0,0,2302.26,1951.07,351.19,9,175.6,9,175.6,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9158490845,CS01527,"VINAYAK AUTO PARTS, M.M.",,08AANFV5738R1Z0,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2024301,INV/24-25/09569,12/28/2024,,,52,,0.9,0.9,RETQ42401,5.34,,0,Cash,0,0,350.33,296.89,53.44,9,26.72,9,26.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9839432510,CS01532,"SHIV SHAKTI AUTO ELECTRIC WORKS, LKS",,,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2024301,INV/24-25/07141,10/18/2024,,,42,,0.9,7.2,RETQ42401,42.71,,0,Cash,0,0,2802.67,2375.15,427.53,9,213.76,9,213.76,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,POWER1 CRUISE,3439283,PROMO,"POWER1CRUISE4T 20W-50,10X1L",271019,2024302,INV/24-25/08567,11/27/2024,,,48,,1,10,RETQ42401,84.75,,0,Cheque,0,0,4805.8,4072.71,733.09,9,366.54,9,366.54,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2024401,INV/24-25/09141,12/18/2024,,,51,,0.9,9,RETQ42401,53.39,,0,Cheque,0,0,3503.34,2968.93,534.41,9,267.2,9,267.2,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Essential,3435610,NON_PROMO,"CRB ESSENTIAL15W40 CF4,7.5L MK",271019,2024403,INV/24-25/09466,12/27/2024,,,52,,7.5,15,,0,,0,Cash,0,0,3182.24,2696.81,485.43,9,242.71,9,242.71,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Essential,3435610,NON_PROMO,"CRB ESSENTIAL15W40 CF4,7.5L MK",271019,2024303,INV/24-25/06830,10/05/2024,,,40,,7.5,15,,0,,0,Cash,0,0,3182.24,2696.81,485.43,9,242.71,9,242.71,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2024303,INV/24-25/07692,11/05/2024,,,45,,3,3,RETQ42401,7.63,,0,Cash,0,0,940.77,797.26,143.51,9,71.75,9,71.75,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Activ,3438943,PROMO,"ACTIV 4T 20W-40, 20X.9L C MK",271019,2024301,INV/24-25/06769,10/03/2024,,,40,,0.9,0.9,RETQ42401,5.34,,0,Cash,0,0,350.33,296.89,53.44,9,26.72,9,26.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,CRB Essential,3435612,NON_PROMO,"CRB ESSENTIAL15W40 CF4,4X3L MK",271019,2024403,INV/24-25/09252,12/21/2024,,,51,,3,9,,0,,0,Cash,0,0,1985.25,1682.41,302.83,9,151.42,9,151.42,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,GTX Essential,3437433,NON_PROMO,"GTX ESSENTIAL 20W-50, 20X1L MK",271019,2024404,INV/24-25/08808,12/03/2024,,,49,,1,5,RETQ42401,12.71,,0,Cash,0,0,1346.95,1141.48,205.47,9,102.73,9,102.73,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,GTX Essential,3437433,NON_PROMO,"GTX ESSENTIAL 20W-50, 20X1L MK",271019,2024404,INV/24-25/09616,12/30/2024,,,52,,1,5,RETQ42401,12.71,,0,Cash,0,0,1346.95,1141.48,205.47,9,102.73,9,102.73,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,Activ,3437107,PROMO,MC ACTIV SCTR+GEAR 12X.92LHRMK,271019,2024401,INV/24-25/09128,12/18/2024,,,51,,0.92,5.52,RETQ42401,32.75,,0,Cash,0,0,2102.25,1781.57,320.68,9,160.34,9,160.34,0,0,0,0,0,0
Credit Note,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,CRB Essential,3435362,NON_PROMO,CRB ESSEN 20W40 CF4 4X5L H MK,271019,2024403,CN 24-25 /02201,12/10/2024,INV/24-25/08883,12/10/2024,50,,5,-5,,0,,0,Cash,0,0,-994.42,-842.73,-151.69,9,75.85,9,75.85,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,Activ Scooter,3434572,PROMO,"ACTIVSCOOTER10W304AT,12 X.8L",271019,2024302,INV/24-25/07011,10/14/2024,,,42,,0.8,1.6,RETQ42401,9.49,,0,Cash,0,0,646.94,548.26,98.69,9,49.34,9,49.34,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Activ Essential,3438278,NON_PROMO,ACTIV ESSENTIAL 20W40 20X.9MKN,271019,2024402,INV/24-25/08037,11/14/2024,,,46,,0.9,4.5,ACTIV ESSENTIAL ,114.41,,0,Cash,0,0,1112.35,942.67,169.68,9,84.84,9,84.84,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Spheerol,3436025,NON_PROMO,"SPHEEROL ESSENTIAL, 16X.5K MK",271019,2024302,INV/24-25/08562,11/26/2024,,,48,,0.5,3,,0,,0,Cash,0,0,903.47,765.65,137.82,9,68.91,9,68.91,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Activ,3437107,PROMO,MC ACTIV SCTR+GEAR 12X.92LHRMK,271019,2024401,INV/24-25/07838,11/09/2024,,,45,,0.92,0.92,RETQ42401,5.46,,0,Cash,0,0,350.38,296.93,53.45,9,26.72,9,26.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,MGO,3424538,NON_PROMO,"MGO 20W-40, 4X3L H MK",271019,2024401,INV/24-25/08701,11/30/2024,,,48,,3,6,,0,,0,Cash,0,0,1787.97,1515.23,272.74,9,136.37,9,136.37,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Essential,3435612,NON_PROMO,"CRB ESSENTIAL15W40 CF4,4X3L MK",271019,2024303,INV/24-25/07523,10/30/2024,,,44,,3,9,,0,,0,Cash,0,0,1985.25,1682.41,302.83,9,151.42,9,151.42,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Essential,3435610,NON_PROMO,"CRB ESSENTIAL15W40 CF4,7.5L MK",271019,2024303,INV/24-25/07064,10/16/2024,,,42,,7.5,15,,0,,0,Cash,0,0,3182.24,2696.81,485.43,9,242.71,9,242.71,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,CRB Essential,3435616,NON_PROMO,"CRB ESSENTI 15W40 CF4,20X1L MK",271019,2024403,INV/24-25/08510,11/25/2024,,,48,,1,5,,0,,0,Cash,0,0,1114.94,944.87,170.08,9,85.04,9,85.04,0,0,0,0,0,0
